,hashOfGame,uuid,playerCard1,playerCard2,action,amount,pot,levelOfBetting,cardsOnBoard,roundCount,isOnSmallblind,isOnBigBlind,smallBlindAmount,bigBlindAmount,stackOfPlayer,stackOfOpponent,sklanskyClass,EHS,HS,PPOT,NPOT,handStrengthFromLibrary,opponentAgressivnessScore,opponentAgressivnessScoreLast7Round,winnerOfRound,finalPotInGame
748,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,S7,C6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",4.0,1.0,0.0,20.0,40.0,1560.0,1380.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
749,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,HK,S7,fold,0.0,60.0,1.0,"[None, None, None, None, None]",5.0,1.0,0.0,20.0,40.0,1420.0,1520.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mwvftxxtvlrazuebcrbgzr,60
750,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D2,S3,call,20.0,60.0,1.0,"[None, None, None, None, None]",6.0,1.0,0.0,20.0,40.0,1560.0,1380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
751,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,DQ,SJ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",6.0,0.0,1.0,20.0,40.0,1380.0,1540.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mwvftxxtvlrazuebcrbgzr,80
752,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S7,C5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",7.0,1.0,0.0,20.0,40.0,1360.0,1580.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,mwvftxxtvlrazuebcrbgzr,60
753,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,SJ,S9,raise,20.0,60.0,1.0,"[None, None, None, None, None]",8.0,1.0,0.0,20.0,40.0,1620.0,1320.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
754,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D9,CQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",9.0,1.0,0.0,20.0,40.0,1360.0,1580.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,mwvftxxtvlrazuebcrbgzr,60
755,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,CJ,DQ,call,20.0,60.0,1.0,"[None, None, None, None, None]",10.0,1.0,0.0,20.0,40.0,1620.0,1320.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
756,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,HQ,D6,raise,0.0,80.0,1.0,"[None, None, None, None, None]",10.0,0.0,1.0,20.0,40.0,1320.0,1600.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,mwvftxxtvlrazuebcrbgzr,80
757,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,HA,D8,fold,0.0,60.0,1.0,"[None, None, None, None, None]",11.0,1.0,0.0,20.0,40.0,1300.0,1640.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,mwvftxxtvlrazuebcrbgzr,60
758,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,HK,SK,call,20.0,60.0,1.0,"[None, None, None, None, None]",12.0,1.0,0.0,20.0,40.0,1680.0,1260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
759,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S5,H9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",12.0,0.0,1.0,20.0,40.0,1260.0,1660.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,mwvftxxtvlrazuebcrbgzr,80
760,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,H8,CJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",13.0,1.0,0.0,20.0,40.0,1240.0,1700.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,mwvftxxtvlrazuebcrbgzr,60
761,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,DK,D5,call,20.0,60.0,1.0,"[None, None, None, None, None]",14.0,1.0,0.0,20.0,40.0,1740.0,1200.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
762,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D2,CT,fold,0.0,80.0,1.0,"[None, None, None, None, None]",14.0,0.0,1.0,20.0,40.0,1200.0,1720.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,mwvftxxtvlrazuebcrbgzr,80
763,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,CA,D3,fold,0.0,60.0,1.0,"[None, None, None, None, None]",15.0,1.0,0.0,20.0,40.0,1180.0,1760.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,mwvftxxtvlrazuebcrbgzr,60
764,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D3,SA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",16.0,1.0,0.0,20.0,40.0,1800.0,1140.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
765,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,H8,DQ,fold,0.0,60.0,1.0,"[None, None, None, None, None]",17.0,1.0,0.0,20.0,40.0,1180.0,1760.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,mwvftxxtvlrazuebcrbgzr,60
766,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,C5,HT,call,20.0,60.0,1.0,"[None, None, None, None, None]",18.0,1.0,0.0,20.0,40.0,1800.0,1140.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
767,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D6,H3,fold,0.0,80.0,1.0,"[None, None, None, None, None]",18.0,0.0,1.0,20.0,40.0,1140.0,1780.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,mwvftxxtvlrazuebcrbgzr,80
768,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S7,C9,fold,0.0,60.0,1.0,"[None, None, None, None, None]",19.0,1.0,0.0,20.0,40.0,1120.0,1820.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,mwvftxxtvlrazuebcrbgzr,60
769,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,S6,C9,call,20.0,60.0,1.0,"[None, None, None, None, None]",20.0,1.0,0.0,20.0,40.0,1860.0,1080.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
770,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S8,H3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",20.0,0.0,1.0,20.0,40.0,1080.0,1840.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,mwvftxxtvlrazuebcrbgzr,80
771,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D9,S5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",21.0,1.0,0.0,20.0,40.0,1060.0,1880.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,mwvftxxtvlrazuebcrbgzr,60
772,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,S4,CK,fold,0.0,60.0,1.0,"[None, None, None, None, None]",22.0,1.0,0.0,20.0,40.0,1920.0,1020.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
773,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,C9,HT,fold,0.0,60.0,1.0,"[None, None, None, None, None]",23.0,1.0,0.0,20.0,40.0,1060.0,1880.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,mwvftxxtvlrazuebcrbgzr,60
774,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,HA,DA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",24.0,1.0,0.0,20.0,40.0,1920.0,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
775,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,H2,H9,fold,0.0,60.0,1.0,"[None, None, None, None, None]",25.0,1.0,0.0,20.0,40.0,1060.0,1880.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,mwvftxxtvlrazuebcrbgzr,60
776,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D3,H9,call,20.0,60.0,1.0,"[None, None, None, None, None]",26.0,1.0,0.0,20.0,40.0,1920.0,1020.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
777,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,C3,S5,raise,0.0,80.0,1.0,"[None, None, None, None, None]",26.0,0.0,1.0,20.0,40.0,1020.0,1900.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,mwvftxxtvlrazuebcrbgzr,80
778,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S6,H8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",27.0,1.0,0.0,20.0,40.0,1000.0,1940.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,mwvftxxtvlrazuebcrbgzr,60
779,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,CQ,D8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",28.0,1.0,0.0,20.0,40.0,1980.0,960.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
780,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,HK,S3,fold,0.0,60.0,1.0,"[None, None, None, None, None]",29.0,1.0,0.0,20.0,40.0,1000.0,1940.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,mwvftxxtvlrazuebcrbgzr,60
781,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D8,SA,fold,0.0,60.0,1.0,"[None, None, None, None, None]",30.0,1.0,0.0,20.0,40.0,1980.0,960.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
782,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,C9,CJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",31.0,1.0,0.0,20.0,40.0,1000.0,1940.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,mwvftxxtvlrazuebcrbgzr,60
783,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,SQ,SJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",32.0,1.0,0.0,20.0,40.0,1980.0,960.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
784,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S5,H2,raise,0.0,80.0,1.0,"[None, None, None, None, None]",32.0,0.0,1.0,20.0,40.0,960.0,1960.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,mwvftxxtvlrazuebcrbgzr,80
785,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,C5,D8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",33.0,1.0,0.0,20.0,40.0,940.0,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,mwvftxxtvlrazuebcrbgzr,60
786,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,CJ,DQ,call,20.0,60.0,1.0,"[None, None, None, None, None]",34.0,1.0,0.0,20.0,40.0,2040.0,900.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
787,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D5,S4,raise,0.0,80.0,1.0,"[None, None, None, None, None]",34.0,0.0,1.0,20.0,40.0,900.0,2020.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,mwvftxxtvlrazuebcrbgzr,80
788,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D4,CA,fold,0.0,60.0,1.0,"[None, None, None, None, None]",35.0,1.0,0.0,20.0,40.0,880.0,2060.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,mwvftxxtvlrazuebcrbgzr,60
789,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D3,DA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",36.0,1.0,0.0,20.0,40.0,2100.0,840.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
790,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,D4,D6,fold,0.0,60.0,1.0,"[None, None, None, None, None]",37.0,1.0,0.0,20.0,40.0,880.0,2060.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,mwvftxxtvlrazuebcrbgzr,60
791,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,HT,C7,call,20.0,60.0,1.0,"[None, None, None, None, None]",38.0,1.0,0.0,20.0,40.0,2100.0,840.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
792,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,H7,HQ,fold,0.0,80.0,1.0,"[None, None, None, None, None]",38.0,0.0,1.0,20.0,40.0,840.0,2080.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,mwvftxxtvlrazuebcrbgzr,80
793,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,C8,S9,fold,0.0,60.0,1.0,"[None, None, None, None, None]",39.0,1.0,0.0,20.0,40.0,820.0,2120.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,mwvftxxtvlrazuebcrbgzr,60
794,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,S2,D9,call,20.0,60.0,1.0,"[None, None, None, None, None]",40.0,1.0,0.0,20.0,40.0,2160.0,780.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
795,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S7,H3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",40.0,0.0,1.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,mwvftxxtvlrazuebcrbgzr,80
796,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,H2,HQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",41.0,1.0,0.0,20.0,40.0,760.0,2180.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,mwvftxxtvlrazuebcrbgzr,60
797,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,HJ,ST,raise,20.0,60.0,1.0,"[None, None, None, None, None]",42.0,1.0,0.0,20.0,40.0,2220.0,720.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
798,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,S5,H4,raise,20.0,60.0,1.0,"[None, None, None, None, None]",43.0,1.0,0.0,20.0,40.0,760.0,2180.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,mwvftxxtvlrazuebcrbgzr,60
799,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,SQ,H5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",44.0,1.0,0.0,20.0,40.0,2220.0,720.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemaianrjfrigzmrpyslrq,60
800,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,DJ,S8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",45.0,1.0,0.0,20.0,40.0,760.0,2180.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,mwvftxxtvlrazuebcrbgzr,60
801,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,mwvftxxtvlrazuebcrbgzr,D9,H5,call,20.0,60.0,1.0,"[None, None, None, None, None]",46.0,1.0,0.0,20.0,40.0,2220.0,720.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwvftxxtvlrazuebcrbgzr,80
802,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,DK,H9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",46.0,0.0,1.0,20.0,40.0,720.0,2200.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,mwvftxxtvlrazuebcrbgzr,80
803,ce4506eb103fabe51baf9f6e56fb7661fb5fb82d,pemaianrjfrigzmrpyslrq,SK,H5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",47.0,1.0,0.0,20.0,40.0,700.0,2240.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,mwvftxxtvlrazuebcrbgzr,60
